date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:59:37	370/370	---M--	200	added ('OK')	text/html	etag:%221068369-172-4693d232e48c0%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/q3s	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/200901/q3s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/)
19:59:37	3551/3551	---M-Z	200	added ('OK')	text/html	etag:%22106835f-ddf-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/q4s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/200901/q4s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/)
19:59:37	2363/2363	---M-Z	200	added ('OK')	text/html	etag:%221068360-93b-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/q5s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/200901/q5s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/)
19:59:38	898/898	---M-Z	200	added ('OK')	text/plain	etag:%22106836c-382-4693d234ccd40%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/q6s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/200901/q6s.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/)
19:59:38	1331/1331	---M-Z	200	added ('OK')	text/plain	etag:%22106836d-533-4693d236b51c0%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/q6sb.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/200901/q6sb.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/)
19:59:38	1679/1679	---M-Z	200	added ('OK')	text/plain	etag:%221068370-68f-4693d2389d640%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/q7s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/200901/q7s.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/)
19:59:38	997/997	---M-Z	200	added ('OK')	text/plain	etag:%221068231-3e5-531e378e27ec0%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/q8s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/200901/q8s.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/)
19:59:39	182/182	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Jan%202017%2000:59:39%20GMT	http://www.cdf.toronto.edu/robots.txt		(from http://www.cdf.toronto.edu/~ajr/209/manpage-ajr.html)
19:59:39	4611/4611	---M-Z	200	added ('OK')	text/html	etag:%22106836b-1203-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201101/.	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201101/.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201101/q1.html)
19:59:39	6486/6486	---M-Z	200	added ('OK')	text/html	etag:%221068374-1956-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201109/.	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201109/.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201109/q1.html)
19:59:39	5846/5846	---M-Z	200	added ('OK')	text/html	etag:%221068378-16d6-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201209/.	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201209/.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201209/q2.html)
19:59:40	1493/1493	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:40%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/signals/?C=M;O=D	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/index72c9.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/signals/?C=M;O=A)
19:59:40	1493/1493	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:40%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/signals/?C=N;O=A	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/indexb70a.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/signals/?C=N;O=D)
19:59:40	1493/1493	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:40%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/signals/?C=S;O=D	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/index5851.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/signals/?C=S;O=A)
19:59:40	1493/1493	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:40%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/signals/?C=D;O=D	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/indexad3f.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/signals/?C=D;O=A)
19:59:40	3400/3400	---M--	200	added ('OK')	text/html	etag:%22106822d-d48-52f98322e8fc0%22	http://www.cdf.toronto.edu/~ajr/209/endofficehour.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/endofficehour.html	(from http://www.cdf.toronto.edu/~ajr/209/)
19:59:41	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:40%20GMT	http://www.cdf.toronto.edu/~ajr/209/courseinfo.pdf	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/courseinfo.pdf	(from http://www.cdf.toronto.edu/~ajr/209/)
19:59:41	4712/4712	---M--	200	added ('OK')	text/html	etag:%22106825e-1268-52ecc7ca5ccc0%22	http://www.cdf.toronto.edu/~ajr/209/prereq.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/prereq.html	(from http://www.cdf.toronto.edu/~ajr/209/)
19:59:41	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:40%20GMT	http://www.cdf.toronto.edu/~ajr/209/a1/a1.pdf	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/a1/a1.pdf	(from http://www.cdf.toronto.edu/~ajr/209/asmt.html)
19:59:41	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:41%20GMT	http://www.cdf.toronto.edu/~ajr/209/a2/a2.pdf	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/a2/a2.pdf	(from http://www.cdf.toronto.edu/~ajr/209/asmt.html)
19:59:41	19911/19911	---M--	200	added ('OK')	text/html	etag:%221068264-4dc7-52ecc7ca5ccc0%22	http://www.cdf.toronto.edu/~ajr/209/a1/qna.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/a1/qna.html	(from http://www.cdf.toronto.edu/~ajr/209/asmt.html)
19:59:41	38787/38787	---M--	200	added ('OK')	text/html	etag:%22106826d-9783-52ecc7ca5ccc0%22	http://www.cdf.toronto.edu/~ajr/209/a2/qnanewfmt.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/a2/qnanewfmt.html	(from http://www.cdf.toronto.edu/~ajr/209/asmt.html)
19:59:41	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:41%20GMT	http://www.cdf.toronto.edu/~ajr/209/a3/a3.pdf	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/a3/a3.pdf	(from http://www.cdf.toronto.edu/~ajr/209/asmt.html)
19:59:42	23949/23949	---M--	200	added ('OK')	text/html	etag:%221068273-5d8d-52ecc7cb50f00%22	http://www.cdf.toronto.edu/~ajr/209/a3/qna.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/a3/qna.html	(from http://www.cdf.toronto.edu/~ajr/209/asmt.html)
19:59:43	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:41%20GMT	http://www.cdf.toronto.edu/~ajr/209/a4/a4.pdf	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/a4/a4.pdf	(from http://www.cdf.toronto.edu/~ajr/209/asmt.html)
19:59:43	27346/27346	---M--	200	added ('OK')	text/html	etag:%221068245-6ad2-52f77bbec6a00%22	http://www.cdf.toronto.edu/~ajr/209/a4/qna.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/a4/qna.html	(from http://www.cdf.toronto.edu/~ajr/209/asmt.html)
19:59:44	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:41%20GMT	http://www.cdf.toronto.edu/~ajr/209/mid/mid.pdf	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/mid/mid.pdf	(from http://www.cdf.toronto.edu/~ajr/209/mid/)
19:59:44	196909/196909	URF---	200	added ('OK%20(cached)')	application/pdf		http://www.utm.utoronto.ca/math-cs-stats/sites/files/math-cs-stats/public/users/yeyvette/PrereqCoreqForm-20129.pdf	/home/tamfire/websites/209/www.utm.utoronto.ca/math-cs-stats/sites/files/math-cs-stats/public/users/yeyvette/PrereqCoreqForm-20129.pdf	(from http://www.cdf.toronto.edu/~ajr/209/prereq.html)
19:59:44	6593/6593	---M--	200	added ('OK')	text/html	etag:%22106e219-19c1-52ecc7ca5ccc0%22	http://www.cdf.toronto.edu/~ajr/209/mid/soln.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/mid/soln.html	(from http://www.cdf.toronto.edu/~ajr/209/mid/)
19:59:44	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:42%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/getopt.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/getopt.c	(from http://www.cdf.toronto.edu/~ajr/209/notes/)
19:59:44	11057/11057	---M--	200	added ('OK')	text/html	etag:%221068281-2b31-52ecc7ce2d5c0%22	http://www.cdf.toronto.edu/~ajr/209/notes/getopt.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/getopt.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/)
19:59:44	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:44%20GMT	http://www.cdf.toronto.edu/~ajr/209/aprilfools.jpg	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/aprilfools.jpg	(from http://www.cdf.toronto.edu/~ajr/209/aprilfools.html)
19:59:44	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:44%20GMT	http://www.cdf.toronto.edu/~ajr/209/lect/02-log.txt	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/lect/02-log.txt	(from http://www.cdf.toronto.edu/~ajr/209/lect/02.html)
19:59:45	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:44%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/toolsfiles/gcd.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/toolsfiles/gcd.c	(from http://www.cdf.toronto.edu/~ajr/209/notes/tools.html)
19:59:45	3537/3537	---M--	200	added ('OK')	text/html	etag:%22106e21a-dd1-52ecc7cf21800%22	http://www.cdf.toronto.edu/~ajr/209/notes/tiny/format.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/tiny/format.html	(from http://www.cdf.toronto.edu/~ajr/209/editing.html)
19:59:45	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:45%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/shellfiles/firstbyte.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/shellfiles/firstbyte.c	(from http://www.cdf.toronto.edu/~ajr/209/notes/shell.html)
19:59:45	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:45%20GMT	http://www.cdf.toronto.edu/~ajr/209/lect/03-log.txt	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/lect/03-log.txt	(from http://www.cdf.toronto.edu/~ajr/209/lect/03.html)
19:59:45	500/500	---M--	200	added ('OK')	text/html	etag:%221068242-1f4-5288869b9c980%22	http://www.cdf.toronto.edu/~ajr/209/notes/toolsfiles/faculty	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/toolsfiles/faculty.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/tools.html)
19:59:45	6573/6573	---M--	200	added ('OK')	text/html	etag:%2210682f5-19ad-52ecc7cf21800%22	http://www.cdf.toronto.edu/~ajr/209/notes/sockets/newline.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/sockets/newline.html	(from http://www.cdf.toronto.edu/~ajr/209/lect/10.html)
19:59:45	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:45%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/cacm.pdf	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/cacm.pdf	(from http://www.cdf.toronto.edu/~ajr/209/lect/06.html)
19:59:46	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:45%20GMT	http://www.cdf.toronto.edu/icons/blank.gif	/home/tamfire/websites/209/www.cdf.toronto.edu/icons/blank.gif	(from http://www.cdf.toronto.edu/~ajr/209/notes/sockets/)
19:59:46	1895/1895	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:46%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/sockets/?C=N;O=D	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/sockets/indexc052.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/sockets/)
19:59:46	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:46%20GMT	http://www.cdf.toronto.edu/icons/back.gif	/home/tamfire/websites/209/www.cdf.toronto.edu/icons/back.gif	(from http://www.cdf.toronto.edu/~ajr/209/notes/sockets/)
19:59:46	1286/1286	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:46%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/pthreads/?C=N;O=D	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/pthreads/indexc052.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/pthreads/)
19:59:46	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Jan%202017%2000:59:46%20GMT	http://www.cdf.toronto.edu/~ajr/209/tut/01	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/tut/01.html	(from http://www.cdf.toronto.edu/~ajr/209/tut/01/)
19:59:46	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:46%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/pthreads/1threadadd.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/pthreads/1threadadd.c	(from http://www.cdf.toronto.edu/~ajr/209/notes/pthreads/)
19:59:46	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:46%20GMT	http://www.cdf.toronto.edu/~ajr/209/manpage.pdf	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/manpage.pdf	(from http://www.cdf.toronto.edu/~ajr/209/tut/03/)
19:59:46	5802/5802	---M--	200	added ('OK')	text/html	etag:%221068258-16aa-52ecc7ca5ccc0%22	http://www.cdf.toronto.edu/~ajr/209/manpage-ajr.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/manpage-ajr.html	(from http://www.cdf.toronto.edu/~ajr/209/tut/03/)
19:59:47	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:46%20GMT	http://www.cdf.toronto.edu/~ajr/209/tut/12/q8s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/tut/12/q8s.c	(from http://www.cdf.toronto.edu/~ajr/209/tut/12/)
19:59:47	1269/1269	---M--	200	added ('OK')	text/html	etag:%22106e1d8-4f5-52cda53719a80%22	http://www.cdf.toronto.edu/~ajr/209/tut/12/q9s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/tut/12/q9s.html	(from http://www.cdf.toronto.edu/~ajr/209/tut/12/)
19:59:47	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:47%20GMT	http://www.cdf.toronto.edu/~ajr/209/tut/12/q10s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/tut/12/q10s.c	(from http://www.cdf.toronto.edu/~ajr/209/tut/12/)
19:59:47	2571/2571	---M--	200	added ('OK')	text/html	etag:%22106e1cd-a0b-52cda53719a80%22	http://www.cdf.toronto.edu/~ajr/209/tut/12/q11s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/tut/12/q11s.html	(from http://www.cdf.toronto.edu/~ajr/209/tut/12/)
19:59:47	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:47%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/toolsfiles/cat1.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/toolsfiles/cat1.c	(from http://www.cdf.toronto.edu/~ajr/209/a2/qnanewfmt.html)
19:59:48	19487/19487	---M--	200	added ('OK')	text/html	etag:%221068274-4c1f-52ecc7cb50f00%22	http://www.cdf.toronto.edu/~ajr/209/a3/qnaall.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/a3/qnaall.html	(from http://www.cdf.toronto.edu/~ajr/209/a3/qna.html)
19:59:48	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:47%20GMT	http://www.cdf.toronto.edu/~ajr/209/a2/readdir.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/a2/readdir.c	(from http://www.cdf.toronto.edu/~ajr/209/a2/qnanewfmt.html)
19:59:48	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:47%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/procfiles/spawn.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/procfiles/spawn.c	(from http://www.cdf.toronto.edu/~ajr/209/a3/qna.html)
19:59:48	22289/22289	---M--	200	added ('OK')	text/html	etag:%221068249-5711-52f77bbec6a00%22	http://www.cdf.toronto.edu/~ajr/209/a4/qnaall.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/a4/qnaall.html	(from http://www.cdf.toronto.edu/~ajr/209/a4/qna.html)
19:59:48	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:48%20GMT	http://www.cdf.toronto.edu/~ajr/209/a4/my_inet_ntoa.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/a4/my_inet_ntoa.c	(from http://www.cdf.toronto.edu/~ajr/209/a4/qna.html)
19:59:48	2179/2179	---M--	200	added ('OK')	text/html	etag:%221068259-883-52ecc7ca5ccc0%22	http://www.cdf.toronto.edu/~ajr/209/netgrade-mid.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/netgrade-mid.html	(from http://www.cdf.toronto.edu/~ajr/209/mid/info.html)
19:59:48	44/44	UR-M-Z	200	added ('Partial%20Content')	text/plain	etag:%221068325-1e-40dc878042340%22	http://www.cdf.toronto.edu/~ajr/209/notes/cintrofiles/gcd.h	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/cintrofiles/gcd.h	(from http://www.cdf.toronto.edu/~ajr/209/notes/c.html)
19:59:48	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:48%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/cintrofiles/testgcd.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/cintrofiles/testgcd.c	(from http://www.cdf.toronto.edu/~ajr/209/notes/c.html)
19:59:49	607/607	---M--	200	added ('OK')	text/html	etag:%221068319-25f-4af359d6aeb00%22	http://www.cdf.toronto.edu/~ajr/209/notes/getoptcmd	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/getoptcmd.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/getopt.html)
19:59:49	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:48%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/cintrofiles/gcd.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/cintrofiles/gcd.c	(from http://www.cdf.toronto.edu/~ajr/209/notes/c.html)
19:59:49	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:48%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/gdb/example2.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/gdb/example2.c	(from http://www.cdf.toronto.edu/~ajr/209/notes/gdb/)
19:59:49	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:48%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/c/add.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/c/add.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/c/)
19:59:50	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:49%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/c/testsort.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/c/testsort.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/c/)
19:59:50	1493/1493	---M--	200	added ('OK')	text/html	date:Fri,%2013%20Jan%202017%2000:59:49%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/signals/	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/index.html	(from http://www.cdf.toronto.edu/~ajr/209/notes/proc.html)
19:59:50	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:49%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/c/sortfile.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/c/sortfile.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/c/)
19:59:50	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:49%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/c/main.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/c/main.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/c/)
19:59:50	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:50%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/c/callqsort.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/c/callqsort.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/c/)
19:59:50	39/39	UR-M-Z	200	added ('Partial%20Content')	text/plain	etag:%2210683b6-13-3bbe64a446340%22	http://www.cdf.toronto.edu/~ajr/209/probs/tools/2b.txt	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/tools/2b.txt	(from http://www.cdf.toronto.edu/~ajr/209/probs/tools/)
19:59:50	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:50%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/tools/bfreq.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/tools/bfreq.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/tools/)
19:59:51	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:50%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/tools/echo.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/tools/echo.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/tools/)
19:59:51	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:50%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/fsys/readdir.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/fsys/readdir.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/fsys/)
19:59:51	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:50%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/fsys/ls.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/fsys/ls.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/fsys/)
19:59:51	2636/2636	---M--	200	added ('OK')	text/html	etag:%221068365-a4c-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/fsys/qa1s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/fsys/qa1s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/fsys/)
19:59:51	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:51%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/fsys/q2.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/fsys/q2.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/fsys/)
19:59:52	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:51%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/proc/myserver-restarter.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/proc/myserver-restarter.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/proc/)
